"","x.1","x.2","classes"
"45",0.577673165044779,-1.38783391192555,"1"
"46",0.872251120344385,-0.726562392711639,"1"
"47",0.0362277619834017,-0.876949529349804,"1"
"48",0.777553949682267,-1.19094077795744,"1"
"49",-0.133182642767513,-0.872350681573153,"1"
"50",-0.517680140125376,-0.755748738348484,"1"
"51",-0.10166418133291,-1.35733371376991,"1"
"52",0.766792538560327,-1.60640295110643,"1"
"53",-0.897465827602123,-1.22089625969529,"1"
"54",0.106280836398367,-1.70616174675524,"1"
"55",-0.13541480544725,-1.79147011339664,"1"
"56",0.00831326356654505,-0.965239680930972,"1"
"57",0.616337274623514,-1.13163970634341,"1"
"58",0.918872167003133,-0.683880925178528,"1"
"59",0.48002759248657,-1.32472794875503,"1"
"60",0.525312688914129,-0.651212552934885,"1"
"61",-0.667754560334981,-0.871941715478897,"1"
"62",-1.09809299717833,-0.80417743511498,"1"
"63",0.64621609758106,-1.51381323188543,"1"
"64",-1.19507447831224,-1.37240871377289,"1"
"65",-0.577393859750086,-1.50182314701378,"1"
"66",0.0279143089843239,-1.83321307301521,"1"
"67",0.483910388515161,-1.45128126703203,"1"
"68",-0.155370949932547,-1.72914185002446,"1"
"69",0.358188398136512,-0.880867185071111,"1"
"70",0.7101782063452,-1.35654431544244,"1"
"71",0.843163140584015,-1.63533087968826,"1"
"72",1.23790770859784,-0.862673289328814,"1"
"73",-0.636913104822726,-1.21232779063284,"1"
"74",1.30490148393859,-1.25073262751102,"1"
"75",0.929751085330853,-0.904727664589882,"1"
"76",-0.409851788496344,-1.38295125216246,"1"
"77",1.2837867785167,-0.905561014637351,"1"
"78",-0.722102303102512,-0.708303895965219,"1"
"79",-0.816211611418732,-1.1158793233335,"1"
"80",0.165327503742337,-1.27063225507736,"1"
"81",0.74825710303853,-1.31601783782244,"1"
"82",-0.784630125391241,-1.33452959395945,"1"
"83",0.944834395146049,-0.946905710175634,"1"
"84",0.618780318529132,-1.38256353884935,"1"
"85",0.708907768630744,-0.729788124188781,"1"
"86",-0.068127504397018,-1.79870901443064,"1"
"87",-0.0903700346783238,-1.78555190898478,"1"
"88",-1.19159218936725,-1.12640999108553,"1"
"89",-1.03616022464314,-1.56431193649769,"1"
"90",-0.0147057046058092,-0.971833124384284,"1"
"91",0.494850800405709,-0.80601011775434,"1"
"92",1.08623747499787,-1.31484130471945,"1"
"93",-0.188884976057204,-1.8922165364027,"1"
"94",-0.857504381538024,-0.59087602570653,"1"
"95",0.906043284677685,-0.884925368800759,"1"
"96",-1.09085582457626,-1.6826521679759,"1"
"97",-0.405086372452171,-0.805908318608999,"1"
"98",-0.608242367731736,-1.75566880740225,"1"
"99",0.927328839430602,-1.53388568982482,"1"
"100",0.222645395520215,-0.904370617866516,"1"
"101",1.08887829295509,-0.653737169504166,"1"
"102",-0.277140086033827,-0.885750509425998,"1"
"103",-0.931656905061037,-1.15859946683049,"1"
"104",-0.117249623595591,-1.52837758772075,"1"
"105",1.32788319358622,-1.39387861043215,"1"
"106",-0.951733923072019,-1.24184596054256,"1"
"107",-0.035134129696146,-1.31391789391637,"1"
"108",0.0217614371710446,-1.67896287664771,"1"
"109",-0.648473218645727,-0.951384277269244,"1"
"110",-1.24428316039338,-0.764338276907802,"1"
"111",-0.19923169925399,-1.27037494964898,"1"
"112",-0.896241142385515,-0.834339300170541,"1"
"113",-0.0403580606983986,-1.23242159709334,"1"
"114",0.423533587556743,-1.68034400753677,"1"
"115",0.224241548851144,-0.86419840939343,"1"
"116",0.673497405431146,-0.778835567831993,"1"
"117",0.55791431908352,-1.389987019822,"1"
"118",-0.582449377445834,-0.894722633808851,"1"
"119",0.46159567924895,-1.5211611982435,"1"
"120",0.957787735294248,-0.598450703918934,"1"
"121",-0.941287545388181,-1.32494047768414,"1"
"122",-0.47583755959583,-1.8458008710295,"1"
"123",0.0441016620911783,-1.70699499100447,"1"
"124",-0.117924827313912,-1.14663515500724,"1"
"125",0.947432562238768,-1.37434387952089,"1"
"126",0.501658382840472,-0.75151899009943,"1"
"127",0.6089596734792,-1.34885734431446,"1"
"128",-0.356196441098222,-1.50231133177876,"1"
"129",0.606505928581707,-1.56554829217494,"1"
"130",-0.693089546871145,-0.83171006962657,"1"
"131",0.516703601795532,-1.47746382318437,"1"
"132",0.83127764978763,-0.953994206339121,"1"
"133",-0.161116716311914,-1.09050170220435,"1"
"134",-1.01982321140178,-1.63709923103452,"1"
"135",-0.802584216473498,-1.10854254774749,"1"
"136",0.285846595968542,-0.829820469021797,"1"
"137",-1.00111953903118,-1.16120854280889,"1"
"138",-1.31079071561939,-0.979568561166525,"1"
"139",0.359745626325671,-1.0066259264946,"1"
"140",-0.785312809099639,-1.60455984435976,"1"
"141",0.175511466117749,-1.15896151289344,"1"
"142",0.0503017616405907,-1.03023874536157,"1"
"143",1.11290089998681,-0.890957481041551,"1"
"144",-0.772245871062244,-1.29135889559984,"1"
"145",0.583021388440687,-0.681621755287051,"1"
"146",-0.559451757411682,-1.75189992114902,"1"
"147",-0.116531711923519,-1.57392513118684,"1"
"148",-0.990342337539904,-1.6173792745918,"1"
"149",0.582104605695058,-1.54295522496104,"1"
"150",0.141993066177559,-0.90235462449491,"1"
"151",-0.661921131456123,-0.618375813215971,"1"
"152",1.26394237846599,-1.43499697446823,"1"
"153",-0.53561769867796,-1.86646456159651,"1"
"154",0.525812873839479,-1.67637099809945,"1"
"155",-0.607573855133767,-1.35928185842931,"1"
"156",0.320276939691136,-1.06893115416169,"1"
"157",-0.815327324786108,-0.981964526325464,"1"
"158",1.27115745947204,-1.16201776824892,"1"
"159",-0.0843516696944127,-1.05198509171605,"1"
"160",0.382422260717996,-1.38356923535466,"1"
"161",-1.15120490610571,-1.45797984115779,"1"
"162",-0.326451661119835,-1.06372914835811,"1"
"163",0.826522157542956,-1.81548204384744,"1"
"164",0.336346382074966,-1.19606864564121,"1"
"165",-0.483295680595164,-1.12913465686142,"1"
"166",0.059790979553439,-0.990159714221954,"1"
"167",-1.0605710061816,-0.768543580174446,"1"
"168",1.16838155050381,-1.10032495521009,"1"
"169",-0.167074883269873,-1.51831680983305,"1"
"170",1.14358891774252,-1.41374468244612,"1"
"171",1.11020679699361,-1.23653072081506,"1"
"172",-0.262867423549118,-0.809354697540402,"1"
"173",0.883948218540735,-0.811079020798206,"1"
"174",-1.02635024101185,-1.65076009854674,"1"
"175",0.74932918867267,-0.61050912104547,"1"
"176",-0.206879583644254,-1.77778606526554,"1"
"177",-0.185581844876278,-1.67891973815858,"1"
"178",0.564947878311302,-1.81143547706306,"1"
"179",0.937486076897841,-0.801091136038303,"1"
"180",0.571746390041705,-0.94107526242733,"1"
"181",0.504456457695745,-1.35005610473454,"1"
"182",-0.77575484534217,-1.20982261039317,"1"
"183",-0.168745164405326,-1.43561003133655,"1"
"184",-0.83901587597999,-1.57671894021332,"1"
"185",0.365049126127831,-1.79261061213911,"1"
"186",0.440169764071655,-1.00597638450563,"1"
"187",-0.179447741156054,-1.84098252914846,"1"
"188",1.24125968872003,-1.24707313217223,"1"
"189",1.1265618815796,-0.936655658483505,"1"
"190",0.995828299795586,-0.710851610824466,"1"
"191",0.379303804199278,-0.78733545280993,"1"
"192",0.234036462216217,-1.64138640873134,"1"
"193",-1.07018517106832,-1.55034125000238,"1"
"194",-1.0580642960777,-1.05482645146549,"1"
"195",0.0220898904768603,-0.988934103026986,"1"
"196",-0.797121502520019,-1.65617175064981,"1"
"197",0.995296013840834,-0.841506601125002,"1"
"198",0.517561046097764,-1.35556368939579,"1"
"199",0.85548456883504,-0.587897963821888,"1"
"200",-1.32784586240243,-1.26427914053202,"1"
"201",1.09050771699643,1.12405712641776,"2"
"202",0.452601291548694,1.09086792580783,"2"
"203",0.850219774900006,0.639931411296129,"2"
"204",-0.0085928601461942,0.953808314353228,"2"
"205",-0.92103071438417,0.910895603522659,"2"
"206",0.060341406268166,1.60462799817324,"2"
"207",-0.460346205617697,1.78371930420399,"2"
"208",0.546891178372972,1.76959957070649,"2"
"209",-0.876145148684181,1.01607983894646,"2"
"210",-0.222992674008342,0.788504114001989,"2"
"211",0.606141688097001,1.23540863059461,"2"
"212",1.12069334475426,0.953389894589782,"2"
"213",-1.35775850166204,0.963094319030643,"2"
"214",0.227273109034141,0.870746153965593,"2"
"215",-0.720524461799328,1.57051567286253,"2"
"216",-0.452968059530481,1.4922759540379,"2"
"217",-0.241100880782072,1.33219311274588,"2"
"218",0.924310182717043,1.24570578448474,"2"
"219",0.168158596947564,0.968135475367308,"2"
"220",-0.317207112839041,1.09455437883735,"2"
"221",-0.524924704488675,1.50783997215331,"2"
"222",0.123663166251267,1.26872154437006,"2"
"223",1.09083062291325,1.01395243033767,"2"
"224",-0.620394429674919,1.3015896152705,"2"
"225",-0.63263353327193,1.73728958703578,"2"
"226",-0.354055735407306,0.749546806141734,"2"
"227",-0.220216094555602,0.888712191954255,"2"
"228",0.535990353340576,0.651850764080882,"2"
"229",-0.250648035856568,1.38864613510668,"2"
"230",-0.778011165859763,0.642811628431082,"2"
"231",1.35556632741148,1.27235503569245,"2"
"232",-1.3291935425296,1.27623856626451,"2"
"233",-0.00154764822268305,1.2866339687258,"2"
"234",-1.26089771694738,1.26835450045764,"2"
"235",-0.721300298306959,0.600627337768674,"2"
"236",0.61914753479133,1.05197347253561,"2"
"237",0.492838556570394,1.70874129198492,"2"
"238",1.0396312527323,1.11060897000134,"2"
"239",-1.21174258458878,1.21023680604994,"2"
"240",-0.415973178179662,1.08003281876445,"2"
"241",-1.07096692669386,1.38684177324176,"2"
"242",0.628940201564414,1.61225965991616,"2"
"243",-0.234169597605947,1.17990320399404,"2"
"244",-0.876513488566744,1.48517320528626,"2"
"245",-0.0839196636135682,1.88560805916786,"2"
"246",0.523609326500792,1.03190286643803,"2"
"247",0.0324793819603613,0.961214419081807,"2"
"248",-1.39269629102542,1.08916317969561,"2"
"249",0.904143392499047,1.50657540485263,"2"
"250",0.927401402470506,1.13884656988084,"2"
"251",-0.639385629490622,1.05599509440362,"2"
"252",-1.28567229977251,0.836916365846992,"2"
"253",-0.503346413544746,0.794062196090818,"2"
"254",-0.359638119470892,1.29385933838785,"2"
"255",0.872262454508013,1.61481223590672,"2"
"256",-0.276020810939306,1.5468492411077,"2"
"257",-0.823353482589557,1.42950686216354,"2"
"258",1.01608925809334,1.3716817099601,"2"
"259",0.788202873560545,0.589103392884135,"2"
"260",0.142998194547532,1.10251592174172,"2"
"261",0.561000392370263,1.7808539878577,"2"
"262",0.91732426382502,1.27669763080776,"2"
"263",-0.806345710158239,1.60511058792472,"2"
"264",-0.220532450128984,1.65998911820352,"2"
"265",1.32745934088918,1.34846649877727,"2"
"266",0.329087876904489,1.8127998188138,"2"
"267",0.516729873882102,1.81459203772247,"2"
"268",1.02655071123333,0.752973117679358,"2"
"269",0.69859369075752,1.08728130571544,"2"
"270",0.683093975798284,1.72434141784906,"2"
"271",0.738437153439541,0.767281753569842,"2"
"272",-0.216788312226943,1.20524201355875,"2"
"273",0.36272767195857,1.55902279429138,"2"
"274",-0.897469834878681,1.45550664514303,"2"
"275",1.28858460179628,1.28084708824754,"2"
"276",0.335721836638097,1.28311466574669,"2"
"277",-0.153213678626139,1.7308517280966,"2"
"278",-0.551895264487341,0.801662655547261,"2"
"279",-0.432170921531189,1.0701748944819,"2"
"280",0.251715645822751,1.24371931813657,"2"
"281",0.549356001181181,0.695875185355544,"2"
"282",0.434030759109017,0.828708685562015,"2"
"283",-1.08705069718358,0.98362190015614,"2"
"284",-0.250461477897639,1.74365284778178,"2"
"285",-1.08013377974035,0.955424151569605,"2"
"286",-0.955994980836447,1.52153634913266,"2"
"287",-0.0806830005456793,1.2944204416126,"2"
"288",-1.19723435496471,1.02977537512779,"2"
"289",-0.399798923164712,1.52142775468528,"2"
"290",0.451925641496186,1.13891090936959,"2"
"291",0.859305541091353,1.40074276067317,"2"
"292",-0.233103448605736,1.05059243291616,"2"
"293",-0.576677418126367,1.56087013334036,"2"
"294",0.99943204418743,1.27316518202424,"2"
"295",-0.8796152159871,1.49503346048296,"2"
"296",0.0257704575456292,0.997881330549717,"2"
"297",-0.26575629756928,1.31283001117408,"2"
"298",0.693419917208242,1.31556426286697,"2"
"299",0.944678287169275,1.4317257232964,"2"
"300",-0.839641166172159,1.15568410865963,"2"
"301",-0.811237736549628,0.819527962431312,"2"
"302",-0.990769612997363,1.17315026670694,"2"
"303",0.885176646347348,1.34317071400583,"2"
"304",-0.0313615924839907,1.13072922118008,"2"
"305",-1.10125903694356,1.57821368798614,"2"
"306",0.492651541248671,1.095035424456,"2"
"307",1.07495580623827,1.64953770563006,"2"
"308",0.487083502158249,0.896472738683224,"2"
"309",-0.694851811773557,1.05259388834238,"2"
"310",-1.07523507520344,1.29704238437116,"2"
"311",0.600922324235264,1.48493662513793,"2"
"312",0.164082533674928,1.44606754221022,"2"
"313",1.29401087658561,1.17449949271977,"2"
"314",-0.41311822490895,0.774739198386669,"2"
"315",1.1577159371004,1.11087502613664,"2"
"316",-0.637076475461158,1.69840556979179,"2"
"317",-0.0530799577572745,1.81521084271371,"2"
"318",-1.11686274128088,0.729905016720295,"2"
"319",-0.397386407738976,0.718243143334985,"2"
"320",0.654024562372348,1.49375454448164,"2"
"321",-0.998834714107345,0.844712058454752,"2"
"322",-0.98044364434026,1.56990617625415,"2"
"323",-0.118944448570123,1.46364085376263,"2"
"324",1.19367312001171,1.49245072938502,"2"
"325",0.45386639855383,1.14311052858829,"2"
"326",0.717084579792011,0.860161348432303,"2"
"327",-0.193055217140722,1.80595415942371,"2"
"328",-0.470993079472676,1.66661701761186,"2"
"329",0.558504997616488,1.69647622145712,"2"
"330",0.851367021783958,1.45684177689254,"2"
"331",1.1736846714409,1.32155694402754,"2"
"332",-0.75341603208365,1.78799449801445,"2"
"333",0.431333405271904,1.36875653043389,"2"
"334",-0.819533585297992,1.32419119775295,"2"
"335",0.282054313658556,1.37687734924257,"2"
"336",1.34667632352418,1.10749779678881,"2"
"337",0.49990780436835,1.19349901862443,"2"
"338",-0.670085464073666,0.685124361142516,"2"
"339",0.518163837932962,1.0831307772547,"2"
"340",-0.340560835543891,0.840118103474379,"2"
"341",-0.694304290123493,1.29463741071522,"2"
"342",-0.461352901995998,1.17075217328966,"2"
"343",-0.674101616712857,1.14024649523199,"2"
"344",-0.610376353108931,1.04684915430844,"2"
"345",-0.0271370854672579,1.7605184007436,"2"
"346",-0.726076585962035,0.868712640553713,"2"
"347",0.37341992723123,1.32399512529373,"2"
"348",-0.277409786061124,1.45268130265176,"2"
"349",-0.379717058405606,1.17598416060209,"2"
"350",0.291339929874461,1.32407480664551,"2"
"351",-0.252884219436435,0.816739488020539,"2"
"352",-0.662171907692392,1.60905784852803,"2"
"353",-0.722201001344518,1.46575442887843,"2"
"354",-0.45386094652984,1.70165395364165,"2"
"355",0.489523133034569,1.66244809888303,"2"
"356",0.587387591640651,1.86674616783857,"2"
"357",0.95827673656401,0.765688115730882,"2"
"358",-0.865968019503521,0.690525814518333,"2"
"359",1.0263277180027,1.478526295349,"2"
"360",0.809099185329401,1.25772628560662,"2"
"361",-0.664524224443434,0.88265020288527,"2"
"362",0.959835971959526,0.860977279767394,"2"
"363",0.340618661121993,1.76929037980735,"2"
"364",1.00933092941457,1.21000045910478,"2"
"365",-0.855491922969256,1.62653539553285,"2"
"366",0.489899429083508,1.10463970378041,"2"
"367",0.872915950685313,1.01937739290297,"2"
"368",0.6125109048375,1.52766411080956,"2"
"369",-0.18807209640704,1.63277461193502,"2"
"370",-0.270396697224226,1.09754906333983,"2"
"371",0.969024267860478,0.694205278158188,"2"
"372",1.29649586876863,0.853379766270518,"2"
"373",-0.653330855247524,1.8161184668541,"2"
"374",0.98907786305778,0.619015726819635,"2"
"375",1.08466739718483,1.23795481771231,"2"
"376",-0.117313173669134,1.61360702700913,"2"
"377",-0.692841584875722,0.742879170924425,"2"
"378",0.223687941356595,1.46065464690328,"2"
"379",-0.26502927821458,1.54976439103484,"2"
"380",-0.396869097982918,0.710317832604051,"2"
"381",0.143540585300673,0.95872364230454,"2"
"382",0.4703255347971,1.47041173018515,"2"
"383",-0.366530427552147,1.59913176596165,"2"
"384",-0.521196070860948,0.994686275348067,"2"
"385",-0.363799797165945,1.23956084996462,"2"
"386",0.864446229470298,0.932925245910883,"2"
"387",0.799325485164286,0.883048434183002,"2"
"388",-1.12454224598306,1.04935835413635,"2"
"389",1.05176086173042,0.720436787605286,"2"
"390",-1.10201335015277,1.32566833086312,"2"
"391",0.996580695973515,1.48146601691842,"2"
"392",0.300225354943898,1.82125771008432,"2"
"393",-0.460750565577368,1.42076814845204,"2"
"394",1.15132672355035,1.01006419435143,"2"
"395",0.868763919777117,1.06416412852705,"2"
"396",0.324613121727109,1.424522215873,"2"
"397",1.14907728423439,1.04272583946586,"2"
"398",0.78175407569405,1.50922738276422,"2"
"399",1.24611311369168,1.41795171909034,"2"
"400",-0.728114667227081,0.713213450461626,"2"
"401",-0.383808412402868,-0.0868019688874483,"3"
"402",0.197797565348446,-0.093596069701016,"3"
"403",0.00523145450279117,0.0620298740454018,"3"
"404",-0.10899109672755,-0.012871110253036,"3"
"405",-0.358497336320579,0.0766286727972328,"3"
"406",-0.240893097873777,-0.395271594263613,"3"
"407",0.498238469380885,-0.102456525620073,"3"
"408",-0.101782382279634,-0.0822926611639559,"3"
"409",-0.464146603737026,0.183322514779866,"3"
"410",0.533913253806531,-0.0578728124499321,"3"
"411",-0.393676465004683,0.273644840531051,"3"
"412",-0.485978768114001,0.0215187091380358,"3"
"413",0.354550825897604,0.47364751920104,"3"
"414",-0.0373518001288176,-0.324771365895867,"3"
"415",-0.360249236226082,0.104622435662895,"3"
"416",-0.201465036906302,-0.518524045497179,"3"
"417",-0.266004380956292,-0.172440607566386,"3"
"418",-0.365149461105466,0.183672927226871,"3"
"419",-0.334957220312208,-0.178490756358951,"3"
"420",-0.176930261682719,0.479638157319278,"3"
"421",0.172804055828601,0.45599134946242,"3"
"422",0.0469728766009212,-0.255531924124807,"3"
"423",0.32970245461911,-0.446843084692955,"3"
"424",0.284321794845164,0.14577380027622,"3"
"425",-0.078133937716484,-0.540524510387331,"3"
"426",-0.223548140097409,0.364393531344831,"3"
"427",0.275228039268404,0.52725056419149,"3"
"428",0.377007108740509,0.379465638007969,"3"
"429",-0.426755641400814,0.41113683655858,"3"
"430",-0.325830091629177,0.445988924615085,"3"
"431",-0.00875216927379374,0.281713474821299,"3"
"432",-0.124628682341427,-0.255055454839021,"3"
"433",0.0278559923171997,0.441668761800975,"3"
"434",0.49421793948859,0.174580474756658,"3"
"435",-0.0597574071027338,0.464381296467036,"3"
"436",0.177695372980088,0.297659979108721,"3"
"437",-0.369694591127336,-0.42450082283467,"3"
"438",-0.57325787236914,0.0827056269161404,"3"
"439",-0.310217406135052,0.497467790264636,"3"
"440",-0.0290397693403065,0.378860047180206,"3"
"441",-0.0106578525155783,-0.519291630014777,"3"
"442",0.390800135862082,-0.443964861799031,"3"
"443",-0.197678988240659,0.197335429117084,"3"
"444",0.571997785102576,-0.07096605906263,"3"
"445",0.23344588894397,0.2167061554268,"3"
"446",-0.114789029583335,0.428154147136956,"3"
"447",0.260537308920175,0.251427983399481,"3"
"448",-0.032400677818805,0.0365764793939889,"3"
"449",0.466503421403468,0.0209458191879094,"3"
"450",0.242651749681681,-0.332353865727782,"3"
"451",0.315203315019608,-0.139496389310807,"3"
"452",-0.331001403182745,0.468763782922179,"3"
"453",-0.162429486494511,0.128847713861614,"3"
"454",-0.158205721992999,0.214813031908125,"3"
"455",-0.279309418983757,-0.429122213087976,"3"
"456",0.0215326099656522,0.472678010165691,"3"
"457",0.0332706897519529,0.2411701541394,"3"
"458",0.201381497271359,-0.347108096256852,"3"
"459",-0.0278786664828659,0.0206564264371991,"3"
"460",0.0822340129874647,-0.0307891116477549,"3"
"461",-0.401580454409122,0.442397046647966,"3"
"462",0.208820769097656,0.290160524100065,"3"
"463",-0.286166659556329,-0.0468453311361372,"3"
"464",-0.43018838390708,0.028914682008326,"3"
"465",0.37102372571826,0.357278504222631,"3"
"466",0.104203576594591,-0.0620088066905737,"3"
"467",-0.0958737440407276,-0.198858544696122,"3"
"468",0.423921906296164,-0.116316792089492,"3"
"469",-0.183199850935489,0.0251020107418298,"3"
"470",0.18921928871423,-0.290286844410002,"3"
"471",-0.474574120715261,-0.0577920276671648,"3"
"472",-0.549756330717355,-0.192013700678945,"3"
"473",-0.332141561619937,0.0691262000240386,"3"
"474",0.411981577333063,0.171265990566462,"3"
"475",-0.0369941988028586,0.424028251972049,"3"
"476",0.240304875746369,-0.185857362113893,"3"
"477",0.147214927710593,-0.403575477004051,"3"
"478",-0.36360670728609,0.126721190102398,"3"
"479",0.10971544990316,-0.283288101945072,"3"
"480",0.088533819001168,0.272115419525653,"3"
"481",0.213674846012145,-0.279034024849534,"3"
"482",-0.299410736840218,-0.445710783731192,"3"
"483",0.109267330728471,0.352610807027668,"3"
"484",-0.583839278575033,0.105140201747417,"3"
"485",0.221310561150312,0.0625340351834893,"3"
"486",0.245635136961937,-0.406654276046902,"3"
"487",-0.346801937185228,0.213476269785315,"3"
"488",-0.123024117853492,0.206362239830196,"3"
"489",0.0912953652441502,0.299734514672309,"3"
"490",-0.18004135703668,0.315254311915487,"3"
"491",-0.364632732141763,-0.0487273841165006,"3"
"492",-0.158737124316394,-0.165121100563556,"3"
"493",0.547867677826434,0.214829711895436,"3"
"494",0.0820166294462978,-0.557671217434108,"3"
"495",-0.533995475526899,0.0431662623770535,"3"
"496",0.0881928451359272,0.00306280888617039,"3"
"497",-0.083240385632962,-0.222901579365134,"3"
"498",0.349900117982179,0.105515275988728,"3"
"499",-0.460019948892295,0.190287707000971,"3"
"500",-0.0534475215710699,0.476281323004514,"3"
